id,method,score,source
62,tot_score_select,7.333333333333333,results/runs/text_tot_score_select_gem25_n100.jsonl
93,tot_score_select,9.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
3,tot_score_select,9.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
33,tot_score_select,10.0,results/runs/text_tot_score_select_gem25_n100.jsonl
63,tot_score_select,9.0,results/runs/text_tot_score_select_gem25_n100.jsonl
34,tot_score_select,7.666666666666667,results/runs/text_tot_score_select_gem25_n100.jsonl
94,tot_score_select,5.333333333333333,results/runs/text_tot_score_select_gem25_n100.jsonl
4,tot_score_select,9.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
64,tot_score_select,9.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
35,tot_score_select,9.0,results/runs/text_tot_score_select_gem25_n100.jsonl
5,tot_score_select,6.0,results/runs/text_tot_score_select_gem25_n100.jsonl
65,tot_score_select,8.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
36,tot_score_select,9.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
96,tot_score_select,5.666666666666667,results/runs/text_tot_score_select_gem25_n100.jsonl
6,tot_score_select,5.0,results/runs/text_tot_score_select_gem25_n100.jsonl
95,tot_score_select,3.0,results/runs/text_tot_score_select_gem25_n100.jsonl
66,tot_score_select,9.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
37,tot_score_select,5.333333333333333,results/runs/text_tot_score_select_gem25_n100.jsonl
97,tot_score_select,3.6666666666666665,results/runs/text_tot_score_select_gem25_n100.jsonl
7,tot_score_select,6.333333333333333,results/runs/text_tot_score_select_gem25_n100.jsonl
67,tot_score_select,8.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
38,tot_score_select,6.0,results/runs/text_tot_score_select_gem25_n100.jsonl
98,tot_score_select,7.666666666666667,results/runs/text_tot_score_select_gem25_n100.jsonl
8,tot_score_select,8.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
68,tot_score_select,7.666666666666667,results/runs/text_tot_score_select_gem25_n100.jsonl
39,tot_score_select,8.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
99,tot_score_select,8.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
69,tot_score_select,10.0,results/runs/text_tot_score_select_gem25_n100.jsonl
40,tot_score_select,10.0,results/runs/text_tot_score_select_gem25_n100.jsonl
10,tot_score_select,8.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
70,tot_score_select,2.6666666666666665,results/runs/text_tot_score_select_gem25_n100.jsonl
9,tot_score_select,9.0,results/runs/text_tot_score_select_gem25_n100.jsonl
41,tot_score_select,9.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
71,tot_score_select,8.0,results/runs/text_tot_score_select_gem25_n100.jsonl
11,tot_score_select,10.0,results/runs/text_tot_score_select_gem25_n100.jsonl
42,tot_score_select,10.0,results/runs/text_tot_score_select_gem25_n100.jsonl
72,tot_score_select,9.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
12,tot_score_select,10.0,results/runs/text_tot_score_select_gem25_n100.jsonl
43,tot_score_select,9.0,results/runs/text_tot_score_select_gem25_n100.jsonl
13,tot_score_select,9.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
73,tot_score_select,8.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
44,tot_score_select,10.0,results/runs/text_tot_score_select_gem25_n100.jsonl
14,tot_score_select,9.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
74,tot_score_select,7.333333333333333,results/runs/text_tot_score_select_gem25_n100.jsonl
45,tot_score_select,9.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
15,tot_score_select,9.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
75,tot_score_select,9.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
46,tot_score_select,9.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
16,tot_score_select,6.0,results/runs/text_tot_score_select_gem25_n100.jsonl
76,tot_score_select,8.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
47,tot_score_select,7.333333333333333,results/runs/text_tot_score_select_gem25_n100.jsonl
17,tot_score_select,8.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
77,tot_score_select,9.333333333333334,results/runs/text_tot_score_select_gem25_n100.jsonl
48,tot_score_select,9.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
78,tot_score_select,8.666666666666666,results/runs/text_tot_score_select_gem25_n100.jsonl
18,tot_score_select,9.0,results/runs/text_tot_score_select_gem25_n100.jsonl
19,best_io,7.333333333333333,results/runs/text_best_io_gem25_n100.jsonl
79,best_io,3.3333333333333335,results/runs/text_best_io_gem25_n100.jsonl
20,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
49,best_io,8.333333333333334,results/runs/text_best_io_gem25_n100.jsonl
50,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
80,best_io,8.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
21,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
81,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
22,best_io,5.333333333333333,results/runs/text_best_io_gem25_n100.jsonl
51,best_io,9.333333333333334,results/runs/text_best_io_gem25_n100.jsonl
82,best_io,6.0,results/runs/text_best_io_gem25_n100.jsonl
52,best_io,4.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
23,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
53,best_io,8.0,results/runs/text_best_io_gem25_n100.jsonl
83,best_io,7.0,results/runs/text_best_io_gem25_n100.jsonl
24,best_io,6.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
84,best_io,6.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
54,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
25,best_io,7.333333333333333,results/runs/text_best_io_gem25_n100.jsonl
85,best_io,7.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
55,best_io,6.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
26,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
56,best_io,8.0,results/runs/text_best_io_gem25_n100.jsonl
86,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
27,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
87,best_io,5.333333333333333,results/runs/text_best_io_gem25_n100.jsonl
57,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
28,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
58,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
88,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
89,best_io,4.333333333333333,results/runs/text_best_io_gem25_n100.jsonl
29,best_io,6.0,results/runs/text_best_io_gem25_n100.jsonl
30,best_io,8.333333333333334,results/runs/text_best_io_gem25_n100.jsonl
59,best_io,9.333333333333334,results/runs/text_best_io_gem25_n100.jsonl
90,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
0,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
60,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
31,best_io,7.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
91,best_io,4.333333333333333,results/runs/text_best_io_gem25_n100.jsonl
1,best_io,7.0,results/runs/text_best_io_gem25_n100.jsonl
32,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
61,best_io,3.3333333333333335,results/runs/text_best_io_gem25_n100.jsonl
2,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
92,best_io,6.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
62,best_io,7.0,results/runs/text_best_io_gem25_n100.jsonl
33,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
93,best_io,8.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
3,best_io,9.333333333333334,results/runs/text_best_io_gem25_n100.jsonl
63,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
34,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
94,best_io,4.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
64,best_io,8.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
4,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
35,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
95,best_io,3.3333333333333335,results/runs/text_best_io_gem25_n100.jsonl
5,best_io,6.0,results/runs/text_best_io_gem25_n100.jsonl
65,best_io,8.0,results/runs/text_best_io_gem25_n100.jsonl
96,best_io,5.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
36,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
6,best_io,6.0,results/runs/text_best_io_gem25_n100.jsonl
66,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
37,best_io,3.6666666666666665,results/runs/text_best_io_gem25_n100.jsonl
97,best_io,5.0,results/runs/text_best_io_gem25_n100.jsonl
7,best_io,8.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
67,best_io,9.333333333333334,results/runs/text_best_io_gem25_n100.jsonl
38,best_io,6.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
98,best_io,7.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
8,best_io,6.0,results/runs/text_best_io_gem25_n100.jsonl
68,best_io,6.0,results/runs/text_best_io_gem25_n100.jsonl
99,best_io,8.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
39,best_io,8.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
9,best_io,6.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
69,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
40,best_io,7.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
10,best_io,8.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
70,best_io,5.0,results/runs/text_best_io_gem25_n100.jsonl
41,best_io,8.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
11,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
42,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
12,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
72,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
43,best_io,8.333333333333334,results/runs/text_best_io_gem25_n100.jsonl
71,best_io,8.0,results/runs/text_best_io_gem25_n100.jsonl
13,best_io,8.333333333333334,results/runs/text_best_io_gem25_n100.jsonl
73,best_io,4.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
44,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
14,best_io,9.333333333333334,results/runs/text_best_io_gem25_n100.jsonl
74,best_io,6.0,results/runs/text_best_io_gem25_n100.jsonl
45,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
15,best_io,9.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
75,best_io,7.333333333333333,results/runs/text_best_io_gem25_n100.jsonl
46,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
16,best_io,6.0,results/runs/text_best_io_gem25_n100.jsonl
76,best_io,9.0,results/runs/text_best_io_gem25_n100.jsonl
47,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
77,best_io,7.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
17,best_io,10.0,results/runs/text_best_io_gem25_n100.jsonl
48,best_io,9.333333333333334,results/runs/text_best_io_gem25_n100.jsonl
18,best_io,7.666666666666667,results/runs/text_best_io_gem25_n100.jsonl
78,best_io,8.666666666666666,results/runs/text_best_io_gem25_n100.jsonl
79,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
19,best_cot,8.0,results/runs/text_best_cot_gem25_n100.jsonl
20,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
49,best_cot,6.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
50,best_cot,8.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
80,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
21,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
81,best_cot,8.0,results/runs/text_best_cot_gem25_n100.jsonl
22,best_cot,3.6666666666666665,results/runs/text_best_cot_gem25_n100.jsonl
51,best_cot,7.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
82,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
52,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
23,best_cot,7.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
83,best_cot,4.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
53,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
24,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
84,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
54,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
85,best_cot,3.3333333333333335,results/runs/text_best_cot_gem25_n100.jsonl
25,best_cot,5.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
26,best_cot,5.0,results/runs/text_best_cot_gem25_n100.jsonl
55,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
86,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
56,best_cot,5.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
27,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
87,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
28,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
57,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
58,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
88,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
89,best_cot,3.0,results/runs/text_best_cot_gem25_n100.jsonl
29,best_cot,5.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
59,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
30,best_cot,6.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
90,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
0,best_cot,8.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
31,best_cot,7.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
60,best_cot,8.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
1,best_cot,4.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
91,best_cot,4.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
61,best_cot,4.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
32,best_cot,7.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
92,best_cot,5.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
2,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
62,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
33,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
93,best_cot,8.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
63,best_cot,7.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
3,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
34,best_cot,7.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
94,best_cot,6.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
4,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
64,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
95,best_cot,3.0,results/runs/text_best_cot_gem25_n100.jsonl
35,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
65,best_cot,8.0,results/runs/text_best_cot_gem25_n100.jsonl
5,best_cot,5.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
36,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
96,best_cot,6.0,results/runs/text_best_cot_gem25_n100.jsonl
6,best_cot,5.0,results/runs/text_best_cot_gem25_n100.jsonl
37,best_cot,3.3333333333333335,results/runs/text_best_cot_gem25_n100.jsonl
66,best_cot,4.0,results/runs/text_best_cot_gem25_n100.jsonl
97,best_cot,7.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
7,best_cot,6.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
38,best_cot,5.0,results/runs/text_best_cot_gem25_n100.jsonl
67,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
98,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
8,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
68,best_cot,7.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
39,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
99,best_cot,6.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
9,best_cot,8.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
40,best_cot,8.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
69,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
10,best_cot,8.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
70,best_cot,2.6666666666666665,results/runs/text_best_cot_gem25_n100.jsonl
41,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
11,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
71,best_cot,7.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
42,best_cot,8.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
12,best_cot,8.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
72,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
43,best_cot,4.0,results/runs/text_best_cot_gem25_n100.jsonl
13,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
73,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
44,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
14,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
74,best_cot,6.0,results/runs/text_best_cot_gem25_n100.jsonl
45,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
15,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
75,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
46,best_cot,8.0,results/runs/text_best_cot_gem25_n100.jsonl
16,best_cot,8.0,results/runs/text_best_cot_gem25_n100.jsonl
76,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
47,best_cot,5.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
17,best_cot,6.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
77,best_cot,6.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
48,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
18,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
78,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
